62,0,4,0,0,8,1.0,0,0,4,1,8,16,1151,0
37,0,10,0,0,6,111.0,0,0,10,4,6,0,417,0
55,0,1,0,0,1,45.0,0,0,1,1,1,0,934,0
28,0,6,0,0,6,1.0,1,1,6,6,6,0,482,1
54,0,1,0,0,2,1.0,0,0,1,1,2,187,946,0
58,0,2,0,0,0,1.0,0,0,2,1,0,0,302,0
56,0,1,0,0,0,1.0,0,0,1,1,0,0,760,0
24,0,2,0,0,0,1.0,0,0,2,4,0,1,808,0
57,0,1,0,0,1,0.0,0,0,1,1,1,20,889,0
66,0,1,0,0,3,10.0,1,1,1,1,3,0,943,1
37,0,9,0,0,2,0.0,1,1,9,8,2,0,104,1
45,0,3,0,0,2,1.0,0,0,3,4,2,358,1155,0
23,0,3,0,0,0,1.0,1,1,3,4,0,0,320,1
34,0,2,0,0,2,1.0,1,0,2,1,2,26,758,1
23,0,4,0,0,1,1.0,0,0,4,4,1,0,954,0
50,0,1,0,0,1,4.0,0,0,1,1,1,0,879,0
37,0,3,0,0,0,1.0,0,0,3,1,0,0,875,0
44,0,4,0,0,4,0.0,0,0,4,4,4,1,1181,0
27,0,2,0,0,0,1.0,0,0,2,3,0,2,1102,0
28,0,8,0,0,0,1.0,0,0,8,6,0,29,885,0
43,0,5,0,0,11,56.0,1,1,5,3,11,0,48,1
38,0,1,0,0,2,1.0,0,0,1,1,2,0,61,0
27,0,4,0,0,2,36.0,0,0,4,3,2,0,765,0
28,0,9,0,0,1,1.0,0,0,9,7,1,38,889,0
38,0,9,0,0,15,1.0,0,0,9,3,15,1,1137,0
28,0,5,0,0,2,2147.0,0,0,5,4,2,0,883,0
45,0,6,0,0,3,23.0,0,0,6,4,3,0,104,0
28,0,2,0,0,0,5.0,0,0,2,3,0,0,1183,0
61,0,1,0,0,1,34.0,0,0,1,1,1,0,1108,0
51,0,1,0,0,0,1.0,1,1,1,1,0,0,169,1
51,0,2,0,0,0,1.0,0,0,2,2,0,0,883,0
48,0,1,0,0,0,1.0,0,0,1,1,0,0,1174,0
30,0,7,0,0,2,1.0,0,0,7,4,2,2,1054,0
41,0,6,0,0,5,1.0,0,0,6,3,5,0,878,0
37,0,1,0,0,0,1.0,1,1,1,1,0,1,870,1
54,0,9,0,0,11,1.0,0,0,9,9,11,129,1060,0
23,0,9,0,0,2,1.0,0,0,9,5,2,71,1058,0
41,0,1,0,0,0,0.0,0,0,1,1,0,1,797,0
52,0,1,0,0,0,1.0,0,0,1,1,0,0,1051,0
52,0,4,0,0,0,1.0,0,0,4,3,0,13,787,0
28,0,1,0,0,1,3.0,0,0,1,2,1,0,1050,0
30,0,9,0,2,11,1.0,1,1,9,4,11,0,119,1
28,0,5,0,0,1,0.0,0,0,5,3,1,6,917,0
22,0,4,0,0,0,1.0,0,0,4,6,0,0,1134,0
30,0,2,0,0,4,0.0,0,0,2,2,4,0,1123,0
25,0,4,0,0,4,0.0,0,0,4,4,4,1,880,0
32,0,9,1,0,14,1.0,0,0,9,8,14,0,836,0
26,0,8,1,0,4,1562.0,0,0,8,6,4,0,649,0
53,0,1,0,0,1,1.0,0,0,1,1,1,0,1171,0
25,0,3,0,0,0,1.0,0,0,3,4,0,0,938,0
37,0,1,0,0,0,2.0,0,0,1,1,0,0,844,0
40,0,2,0,0,3,1.0,0,0,2,1,3,0,891,0
36,0,7,0,0,8,0.0,1,1,7,9,8,0,150,1
30,0,2,0,0,4,140.0,0,0,2,2,4,0,779,0
22,0,9,0,0,3,208.0,1,1,9,9,3,0,33,1
24,0,7,0,0,1,32.0,1,1,7,5,1,0,394,1
31,0,2,0,0,0,1.0,0,0,2,2,0,0,1119,0
24,0,8,0,0,0,3.0,0,0,8,7,0,0,1152,0
29,0,3,0,0,1,1.0,0,0,3,3,1,0,731,0
20,0,8,0,0,1,1.0,1,1,8,7,1,0,104,1
39,0,1,0,0,0,1.0,0,0,1,1,0,0,204,0
27,0,4,0,0,4,1.0,0,0,4,4,4,0,700,0
31,0,4,0,0,2,1016.0,1,0,4,3,2,0,812,1
37,0,1,0,0,2,0.0,0,0,1,1,2,1,294,0
20,0,8,0,0,0,1.0,0,0,8,6,0,2,772,0
22,0,7,0,1,0,0.0,0,0,7,6,0,2,66,0
52,0,1,0,0,0,1.0,0,0,1,1,0,0,973,0
48,0,2,0,0,0,1.0,0,0,2,3,0,1,870,0
25,0,5,0,0,0,1.0,0,0,5,4,0,0,355,0
27,0,6,0,0,0,1.0,1,1,6,7,0,1,220,1
22,0,3,0,0,1,1.0,0,0,3,4,1,0,822,0
35,0,10,0,0,2,1.0,0,0,10,8,2,0,798,0
32,0,4,0,0,2,232.0,0,0,4,4,2,0,938,0
41,0,3,0,0,2,1.0,0,0,3,1,2,0,970,0
25,0,2,0,0,0,1.0,0,0,2,3,0,0,793,0
44,0,7,0,0,24,31.0,0,0,7,3,24,0,53,0
43,0,1,0,0,0,1.0,0,0,1,1,0,40,1092,0
37,0,1,0,0,3,4.0,0,0,1,1,3,0,758,0
28,0,4,0,0,3,100.0,1,1,4,3,3,0,299,1
70,0,1,0,0,1,13.0,0,0,1,1,1,0,1079,0
46,0,4,0,0,3,1.0,0,0,4,2,3,13,1066,0
26,0,8,0,0,1,1.0,1,1,8,6,1,1,415,1
34,0,4,0,0,5,1.0,0,0,4,4,5,0,802,0
34,0,4,0,0,5,1.0,0,0,4,4,5,0,849,0
30,0,1,0,0,2,83.0,0,0,1,2,2,0,889,0
24,0,3,0,0,0,1.0,0,0,3,5,0,0,1088,0
33,0,3,0,0,1,93.0,1,1,3,2,1,0,412,1
58,0,3,0,0,2,1.0,0,0,3,1,2,1,1133,0
21,0,6,0,0,0,0.0,0,0,6,7,0,1,1186,0
21,0,5,0,0,1,36.0,1,0,5,7,1,0,955,1
62,0,1,0,0,0,0.0,0,0,1,1,0,2,444,0
37,0,3,0,0,5,1.0,0,0,3,1,5,10,851,0
32,0,1,0,0,5,2.0,0,0,1,1,5,0,852,0
23,0,3,0,0,0,1.0,0,0,3,5,0,45,463,0
27,0,1,0,0,0,1.0,0,0,1,2,0,1,1089,0
42,0,2,0,0,0,3.0,0,0,2,1,0,0,57,0
24,0,10,1,0,9,1.0,1,1,10,10,9,4,80,1
27,0,2,0,0,0,0.0,0,0,2,3,0,17,808,0
51,0,1,0,0,0,1.0,0,0,1,1,0,1,741,0
56,0,1,0,0,0,1.0,0,0,1,1,0,1,842,0
29,0,9,0,0,7,1.0,0,0,9,6,7,0,1072,0
53,0,1,0,0,6,176.0,0,0,1,1,6,0,911,0
27,0,5,0,0,8,1.0,0,0,5,3,8,67,370,0
24,0,9,1,0,2,1.0,1,1,9,9,2,18,69,1
28,0,3,0,0,2,1.0,1,1,3,4,2,1,107,1
45,0,1,0,0,1,1.0,0,0,1,1,1,0,1115,0
21,0,5,1,0,3,22.0,1,0,5,6,3,0,501,0
36,0,7,0,0,0,1.0,0,0,7,5,0,11,1061,0
23,0,3,0,0,1,1.0,1,0,3,4,1,0,824,1
28,0,5,0,0,1,4.0,0,0,5,3,1,0,135,0
36,0,3,0,0,0,1.0,0,0,3,3,0,0,830,0
24,0,3,0,0,0,1.0,0,0,3,4,0,0,750,0
29,0,1,0,0,0,1.0,0,0,1,2,0,0,761,0
30,0,6,0,0,0,1.0,0,0,6,2,0,4,1106,0
51,0,1,0,0,1,2.0,0,0,1,1,1,0,826,0
33,0,1,0,0,3,94.0,0,0,1,1,3,0,848,0
25,0,6,0,0,2,86.0,0,0,6,5,2,0,538,0
32,0,9,1,0,12,1.0,1,1,9,7,12,1,361,1
23,0,6,0,1,1,1.0,0,0,6,5,1,1,791,0
47,0,3,0,0,3,0.0,0,0,3,2,3,0,96,0
37,0,1,0,0,0,0.0,0,0,1,1,0,18,412,0
27,0,8,0,0,0,1.0,0,0,8,6,0,1,790,0
39,0,1,0,0,0,1.0,0,0,1,1,0,0,856,0
21,0,6,0,2,0,0.0,0,0,6,8,0,0,1135,0
69,0,1,0,0,0,1.0,0,0,1,1,0,0,1156,0
21,0,6,0,0,2,1.0,0,0,6,6,2,1,577,0
22,0,4,0,0,0,3.0,0,0,4,5,0,0,844,0
49,0,5,0,0,3,1.0,0,0,5,4,3,4,689,0
29,0,4,0,1,2,1.0,1,0,4,3,2,50,786,1
60,0,1,0,0,0,1.0,0,0,1,1,0,0,900,0
26,0,10,0,0,0,,0,0,10,10,0,0,53,0
34,0,5,0,0,2,271.0,1,1,5,2,2,0,47,1
20,1,4,0,0,1,21.0,0,0,4,7,1,0,596,0
36,0,3,0,0,1,1.0,0,0,3,2,1,95,160,0
30,0,4,0,0,0,1.0,0,0,4,3,0,2,1063,0
21,0,3,1,0,1,2.0,1,0,3,6,1,0,947,1
57,0,8,0,0,18,1834.0,0,0,8,7,18,0,1059,0
34,0,1,0,0,1,0.0,0,0,1,1,1,0,787,0
53,0,1,0,0,1,1.0,0,0,1,1,1,0,831,0
24,0,4,0,0,0,1.0,0,0,4,4,0,0,839,0
42,0,1,0,0,1,13.0,0,0,1,1,1,0,1024,0
28,0,3,0,0,1,1.0,0,0,3,3,1,1,1094,0
24,0,4,0,0,1,37.0,0,0,4,4,1,0,763,0
22,0,9,0,0,4,1.0,1,1,9,9,4,574,714,1
21,0,7,0,0,3,8.0,0,0,7,8,3,0,963,0
35,0,5,0,0,2,1.0,0,0,5,5,2,4,1051,0
53,0,1,0,0,2,1.0,0,0,1,1,2,0,968,0
60,0,1,0,0,1,1183.0,0,0,1,1,1,0,780,0
29,0,4,0,0,7,1.0,1,0,4,3,7,0,773,0
48,1,8,0,0,23,1.0,1,1,8,5,23,640,687,1
52,0,1,0,0,0,1.0,0,0,1,1,0,0,1103,0
28,0,9,0,0,5,0.0,1,0,9,6,5,51,951,1
33,0,3,0,0,3,1.0,0,0,3,1,3,0,831,0
28,0,2,0,0,0,1.0,0,0,2,2,0,1,1092,0
29,1,5,0,0,2,1.0,0,0,5,5,2,1,1092,0
26,0,7,0,2,6,35.0,0,0,7,7,6,0,272,0
25,0,2,0,0,0,1.0,0,0,2,3,0,0,1101,0
68,0,1,0,0,2,150.0,0,0,1,1,2,0,906,0
56,0,3,0,0,5,1.0,0,0,3,3,5,11,158,0
27,0,8,0,0,9,1.0,1,1,8,8,9,51,55,0
32,0,2,0,0,3,1.0,0,0,2,2,3,1,494,0
60,0,1,0,0,4,1.0,0,0,1,1,4,0,408,0
23,0,3,0,0,1,5.0,0,0,3,4,1,0,1068,0
39,0,6,0,0,0,2.0,0,0,6,2,0,0,1016,0
56,0,1,0,0,0,1.0,0,0,1,1,0,0,895,0
22,0,7,0,0,0,1.0,0,0,7,8,0,0,951,0
53,0,6,0,0,11,1.0,0,0,6,3,11,109,1078,0
21,0,3,0,0,0,0.0,0,0,3,6,0,0,886,0
22,0,3,0,0,0,1.0,0,0,3,5,0,1,782,0
58,0,1,0,0,2,23.0,0,0,1,1,2,0,183,0
42,0,1,0,0,1,1.0,0,0,1,1,1,1,929,0
29,0,6,0,0,0,0.0,1,1,6,4,0,5,391,1
29,0,10,0,0,8,614.0,0,0,10,9,8,0,178,0
22,0,7,0,0,3,1.0,0,0,7,6,3,105,420,0
37,0,4,0,0,0,0.0,0,0,4,3,0,0,1169,0
27,0,1,0,0,3,22.0,0,0,1,1,3,0,956,0
26,0,4,0,0,3,0.0,0,0,4,3,3,33,88,0
33,0,1,0,0,0,1.0,0,0,1,2,0,0,844,0
29,0,6,0,0,2,1.0,0,0,6,3,2,0,1180,0
36,0,1,0,0,2,1.0,0,0,1,1,2,0,899,0
24,0,5,0,0,0,1.0,0,0,5,5,0,0,1071,0
34,0,1,0,0,0,0.0,0,0,1,1,0,0,1054,0
25,0,5,0,0,2,1.0,1,1,5,3,2,0,87,1
28,0,5,0,0,2,263.0,1,1,5,3,2,0,445,1
24,0,2,0,0,1,1.0,1,1,2,4,1,1,267,1
61,0,1,0,0,4,1.0,0,0,1,1,4,1,1165,0
50,0,2,0,0,3,1.0,0,0,2,1,3,0,758,0
30,0,1,0,0,1,1.0,0,0,1,2,1,4,1109,0
38,0,3,0,0,5,1.0,0,0,3,2,5,0,853,0
24,0,1,0,0,0,1.0,0,0,1,2,0,0,840,0
45,0,2,0,0,16,77.0,0,0,2,1,16,0,912,0
20,0,8,0,1,0,1.0,1,1,8,6,0,21,141,1
27,0,8,0,0,13,1.0,1,1,8,9,13,0,719,1
51,0,8,0,0,16,122.0,0,0,8,1,16,0,968,0
28,0,4,0,0,1,1.0,1,1,4,3,1,4,157,1
26,1,9,1,0,10,1.0,1,1,9,6,10,0,462,0
28,0,10,0,0,5,1.0,0,0,10,10,5,0,933,0
63,0,1,0,0,2,3.0,0,0,1,1,2,0,195,0
42,0,1,0,0,0,0.0,0,0,1,1,0,1,1080,0
23,1,6,2,2,6,1.0,1,1,6,6,6,0,166,0
54,0,1,0,0,2,26.0,0,0,1,1,2,0,806,0
35,0,2,0,0,1,1.0,0,0,2,2,1,0,753,0
20,0,10,0,0,1,0.0,1,1,10,10,1,2,80,0
51,0,1,0,0,0,0.0,0,0,1,1,0,35,1152,0
24,0,10,0,0,0,1.0,0,0,10,7,0,1,1070,0
37,0,2,0,0,3,14.0,0,0,2,1,3,0,1037,0
47,0,1,0,0,3,1.0,0,0,1,1,3,0,765,0
56,0,1,0,0,0,2.0,0,0,1,1,0,0,941,0
35,0,6,0,0,0,1.0,0,0,6,4,0,100,1051,0
58,0,1,0,0,1,11.0,0,0,1,1,1,0,1149,0
29,0,4,0,0,2,26.0,0,0,4,2,2,0,1150,0
24,0,9,0,1,6,1.0,1,1,9,4,6,3,654,1
21,0,9,0,4,2,1.0,1,1,9,9,2,8,37,1
26,0,9,0,0,2,16.0,0,0,9,6,2,0,1087,0
26,0,2,0,0,1,1.0,0,0,2,3,1,0,1143,0
30,0,2,0,0,0,1.0,0,0,2,2,0,0,938,0
29,0,4,0,0,0,1.0,1,1,4,4,0,1,66,1
54,0,1,0,0,0,1.0,0,0,1,1,0,0,1138,0
29,0,4,0,0,4,1.0,1,1,4,4,4,7,50,1
59,0,1,0,0,0,2.0,0,0,1,1,0,0,903,0
38,0,5,0,0,0,1.0,0,0,5,1,0,1,1101,0
29,0,7,0,0,4,53.0,1,1,7,6,4,0,133,1
52,0,3,0,0,20,1.0,0,0,3,1,20,27,104,0
27,0,5,0,0,2,1.0,0,0,5,4,2,0,1119,0
51,0,1,0,0,1,1.0,0,0,1,1,1,0,508,0
35,0,2,0,0,1,0.0,0,0,2,3,1,74,911,0
26,0,7,0,0,1,1510.0,0,0,7,4,1,0,963,0
52,0,3,0,0,4,1.0,0,0,3,2,4,0,788,0
35,0,2,0,0,12,55.0,0,0,2,1,12,0,61,0
48,0,5,0,0,12,0.0,0,0,5,4,12,1,1112,0
26,0,2,0,0,0,1.0,0,0,2,2,0,0,887,0
48,0,1,0,0,0,0.0,0,0,1,1,0,1,808,0
30,0,4,0,0,7,1.0,0,0,4,5,7,37,948,0
28,0,1,0,0,2,1.0,0,0,1,2,2,1,880,0
33,0,3,0,0,2,0.0,0,0,3,3,2,0,76,0
34,0,4,0,0,6,1.0,0,0,4,2,6,51,803,0
25,0,1,0,0,0,0.0,0,0,1,2,0,0,833,0
24,0,2,0,0,0,0.0,0,0,2,3,0,1,638,0
55,0,8,0,0,0,1.0,1,1,8,4,0,0,61,1
52,0,5,0,0,4,0.0,0,0,5,3,4,1,801,0
24,0,2,0,0,0,1.0,0,0,2,3,0,14,1185,0
23,0,9,0,0,0,1.0,0,0,9,6,0,0,1103,0
27,0,4,1,3,6,1.0,1,0,4,3,6,0,811,1
31,0,2,0,0,0,1.0,0,0,2,1,0,0,958,0
32,0,1,0,0,1,7.0,1,1,1,2,1,0,565,1
37,0,1,0,0,1,1.0,0,0,1,1,1,4,1135,0
25,0,3,0,0,0,1.0,0,0,3,4,0,0,66,0
32,1,10,1,0,20,0.0,0,0,10,7,20,1,1186,0
35,0,7,0,0,0,1.0,0,0,7,2,0,1,1072,0
24,0,10,0,1,9,23.0,1,1,10,8,9,0,37,1
47,0,1,0,0,1,1.0,0,0,1,1,1,0,1108,0
44,0,3,0,0,1,0.0,0,0,3,1,1,0,1158,0
27,0,5,0,0,0,1.0,0,0,5,5,0,0,1080,0
23,0,2,0,0,2,1.0,0,0,2,3,2,0,840,0
50,0,1,0,0,1,1320.0,0,0,1,1,1,0,1143,0
42,0,5,0,0,8,1.0,0,0,5,2,8,1,911,0
58,0,6,0,0,6,1.0,0,0,6,3,6,143,511,0
26,0,6,0,1,3,1.0,1,0,6,4,3,1,895,1
48,0,1,0,0,0,1.0,0,0,1,1,0,16,1152,0
21,0,5,2,0,3,1.0,1,1,5,6,3,0,436,1
63,0,1,0,0,1,9.0,0,0,1,1,1,0,791,0
22,0,7,1,0,3,11.0,1,1,7,7,3,0,532,1
50,0,3,0,0,3,1.0,0,0,3,2,3,0,1153,0
38,0,1,0,0,0,1.0,0,0,1,1,0,9,1040,0
41,0,6,0,0,1,7.0,0,0,6,4,1,0,36,0
28,8,8,0,1,16,1.0,1,1,8,9,16,0,436,1
30,0,3,0,0,0,0.0,0,0,3,3,0,1,877,0
23,0,5,0,0,1,1.0,0,0,5,7,1,0,302,0
40,0,4,0,0,5,1.0,0,0,4,1,5,0,752,0
24,0,8,0,0,8,0.0,0,0,8,4,8,0,1072,0
44,0,3,0,0,11,0.0,0,0,3,6,11,180,937,0
35,0,2,0,0,6,1.0,1,1,2,1,6,0,576,1
42,0,1,0,0,0,0.0,0,0,1,1,0,0,1150,0
38,0,7,0,0,15,1.0,1,0,7,5,15,0,770,1
26,0,6,0,0,4,1.0,0,0,6,6,4,0,1122,0
25,0,3,0,0,0,1.0,0,0,3,3,0,0,1039,0
24,0,4,0,0,1,280.0,0,0,4,6,1,0,1050,0
64,0,1,0,0,1,9.0,0,0,1,1,1,0,962,0
46,0,1,0,0,0,1.0,0,0,1,1,0,0,954,0
30,0,6,0,1,5,1.0,1,1,6,6,5,0,172,1
22,0,3,0,0,0,1.0,0,0,3,4,0,0,800,0
23,0,4,0,0,1,1.0,0,0,4,6,1,9,1049,0
31,0,1,0,0,0,2.0,0,0,1,2,0,0,1131,0
31,0,2,0,0,1,1.0,0,0,2,2,1,0,608,0
28,0,8,0,0,4,366.0,1,0,8,7,4,0,747,1
25,0,3,0,0,0,1.0,1,1,3,4,0,0,892,1
21,0,7,0,0,0,1.0,0,0,7,5,0,1,879,0
27,0,2,0,0,0,1.0,0,0,2,3,0,0,1174,0
32,0,1,0,0,1,27.0,0,0,1,1,1,0,983,0
24,0,5,0,1,0,0.0,0,0,5,5,0,1,922,0
20,1,3,0,0,1,1.0,0,0,3,6,1,0,793,0
27,0,7,0,0,3,1.0,1,1,7,8,3,5,186,1
40,0,2,0,0,0,1.0,0,0,2,1,0,0,1169,0
22,0,10,0,0,11,1.0,1,1,10,8,11,0,30,0
38,0,1,0,0,1,1.0,0,0,1,1,1,0,1081,0
30,0,7,0,0,1,0.0,0,0,7,4,1,1,56,0
27,0,6,0,0,6,1.0,1,1,6,4,6,33,424,0
43,0,1,0,0,1,0.0,0,0,1,1,1,0,877,0
59,0,1,0,0,0,1.0,0,0,1,1,0,0,905,0
37,0,1,0,0,2,2.0,0,0,1,1,2,0,1079,0
38,0,1,0,0,0,0.0,0,0,1,1,0,0,938,0
43,0,1,0,0,1,44.0,0,0,1,1,1,0,928,0
25,0,5,0,0,4,1.0,1,1,5,4,4,31,63,1
51,0,1,0,0,0,1.0,0,0,1,1,0,0,852,0
30,0,5,0,0,6,1.0,1,1,5,3,6,0,202,1
28,0,3,0,0,10,0.0,0,0,3,2,10,0,69,0
26,0,8,0,0,6,164.0,0,0,8,8,6,0,896,0
23,0,10,0,0,3,1.0,0,0,10,9,3,5,38,0
22,0,5,0,0,0,1.0,0,0,5,6,0,7,1167,0
31,0,1,0,0,1,28.0,0,0,1,1,1,0,913,0
29,0,1,0,0,0,0.0,0,0,1,1,0,1,753,0
24,0,10,0,0,4,175.0,1,1,10,9,4,0,370,0
31,0,2,0,0,0,0.0,0,0,2,2,0,0,552,0
27,0,9,0,0,5,0.0,0,0,9,7,5,1,951,0
25,0,5,0,0,1,1.0,0,0,5,3,1,0,828,0
38,0,1,0,0,0,1.0,0,0,1,1,0,1,785,0
22,0,9,0,0,0,1.0,0,0,9,7,0,15,1150,0
58,0,2,0,0,4,14.0,1,1,2,1,4,0,130,1
21,0,3,0,1,0,1.0,0,0,3,5,0,0,764,0
22,0,8,0,0,0,1.0,0,0,8,6,0,0,848,0
30,0,2,0,0,0,1.0,0,0,2,2,0,2,1172,0
22,0,4,0,0,2,41.0,1,1,4,6,2,0,70,1
31,0,6,0,0,10,1.0,0,0,6,2,10,0,1083,0
45,0,6,0,0,1,0.0,0,0,6,4,1,1,813,0
23,0,7,0,0,4,330.0,0,0,7,9,4,0,320,0
27,0,7,0,0,13,1.0,1,1,7,3,13,1,32,1
38,0,1,0,0,1,1.0,1,1,1,1,1,0,272,1
47,0,9,0,0,20,1.0,0,0,9,5,20,1,788,0
